<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.27	20:00:00	1.04902	1.04940	1.04785	1.04883	15071	0	14
2025.01.28	00:00:00	1.04880	1.04921	1.04262	1.04447	14638	0	14
2025.01.28	04:00:00	1.04446	1.04559	1.04239	1.04330	13221	0	14
2025.01.28	08:00:00	1.04331	1.04435	1.04187	1.04238	14332	0	14
2025.01.28	12:00:00	1.04239	1.04436	1.04132	1.04196	16037	0	14
2025.01.28	16:00:00	1.04195	1.04403	1.04166	1.04255	21672	0	14
2025.01.28	20:00:00	1.04254	1.04375	1.04219	1.04312	12455	0	14
2025.01.29	00:00:00	1.04327	1.04337	1.04226	1.04296	4547	0	14
2025.01.29	04:00:00	1.04297	1.04419	1.04251	1.04380	6919	0	14
2025.01.29	08:00:00	1.04379	1.04430	1.04126	1.04236	12685	0	14
2025.01.29	12:00:00	1.04234	1.04240	1.03930	1.04034	15968	0	14
2025.01.29	16:00:00	1.04036	1.04265	1.03817	1.04151	23794	0	14
2025.01.29	20:00:00	1.04152	1.04282	1.03869	1.04122	28877	0	14
2025.01.30	00:00:00	1.04142	1.04283	1.04122	1.04254	5523	0	14
2025.01.30	04:00:00	1.04253	1.04271	1.04170	1.04184	5766	0	14
2025.01.30	08:00:00	1.04183	1.04283	1.04088	1.04203	9817	0	14
2025.01.30	12:00:00	1.04204	1.04213	1.03896	1.04026	15549	0	14
2025.01.30	16:00:00	1.04027	1.04671	1.04007	1.04190	30132	0	14
2025.01.30	20:00:00	1.04188	1.04316	1.03855	1.04049	15854	0	14
2025.01.31	00:00:00	1.03931	1.04018	1.03845	1.03862	9740	0	14
2025.01.31	04:00:00	1.03861	1.03943	1.03766	1.03869	10125	0	14
2025.01.31	08:00:00	1.03868	1.04121	1.03798	1.03837	13883	0	14
2025.01.31	12:00:00	1.03835	1.03851	1.03648	1.03813	18918	0	14
2025.01.31	16:00:00	1.03815	1.04070	1.03597	1.03991	29687	0	14
2025.01.31	20:00:00	1.03990	1.04333	1.03611	1.03645	36930	0	14
2025.02.03	00:00:00	1.02504	1.02695	1.02101	1.02312	19031	0	14
2025.02.03	04:00:00	1.02311	1.02517	1.02117	1.02260	23691	0	14
2025.02.03	08:00:00	1.02261	1.02510	1.02123	1.02431	23464	0	14
2025.02.03	12:00:00	1.02432	1.02774	1.02250	1.02571	21324	0	14
2025.02.03	16:00:00	1.02570	1.03349	1.02428	1.02754	49782	0	14
2025.02.03	20:00:00	1.02755	1.03018	1.02697	1.02934	24612	0	14
2025.02.04	00:00:00	1.02927	1.03500	1.02922	1.03173	16332	0	14
2025.02.04	04:00:00	1.03174	1.03235	1.03054	1.03055	12977	0	14
2025.02.04	08:00:00	1.03054	1.03350	1.02716	1.03338	25360	0	14
2025.02.04	12:00:00	1.03337	1.03488	1.03195	1.03246	16147	0	14
2025.02.04	16:00:00	1.03246	1.03868	1.03232	1.03778	30155	0	14
2025.02.04	20:00:00	1.03777	1.03856	1.03651	1.03845	16428	0	14
2025.02.05	00:00:00	1.03833	1.03833	1.03691	1.03781	6995	0	14
2025.02.05	04:00:00	1.03782	1.03860	1.03718	1.03779	10217	0	14
2025.02.05	08:00:00	1.03780	1.04089	1.03726	1.04032	15197	0	14
2025.02.05	12:00:00	1.04031	1.04299	1.04010	1.04184	15971	0	14
2025.02.05	16:00:00	1.04183	1.04414	1.04009	1.04174	29057	0	14
2025.02.05	20:00:00	1.04175	1.04233	1.04002	1.04058	11369	0	14
2025.02.06	00:00:00	1.04023	1.04051	1.03941	1.03965	6444	0	14
2025.02.06	04:00:00	1.03966	1.04048	1.03847	1.03864	8870	0	14
2025.02.06	08:00:00	1.03865	1.03919	1.03556	1.03643	11788	0	14
2025.02.06	12:00:00	1.03644	1.03672	1.03520	1.03613	15984	0	14
2025.02.06	16:00:00	1.03611	1.03758	1.03528	1.03663	22364	0	14
2025.02.06	20:00:00	1.03662	1.03961	1.03653	1.03869	12158	0	14
2025.02.07	00:00:00	1.03879	1.03899	1.03764	1.03768	6866	0	14
2025.02.07	04:00:00	1.03769	1.03858	1.03734	1.03805	8137	0	14
2025.02.07	08:00:00	1.03806	1.03993	1.03721	1.03972	9141	0	14
2025.02.07	12:00:00	1.03971	1.03987	1.03676	1.03737	11183	0	14
2025.02.07	16:00:00	1.03738	1.04110	1.03214	1.03273	40625	0	14
2025.02.07	20:00:00	1.03272	1.03596	1.03046	1.03281	20057	0	14
2025.02.10	00:00:00	1.02907	1.03175	1.02899	1.03092	5590	0	14
2025.02.10	04:00:00	1.03093	1.03153	1.02980	1.03126	8103	0	14
2025.02.10	08:00:00	1.03127	1.03249	1.03061	1.03216	11833	0	14
2025.02.10	12:00:00	1.03217	1.03359	1.03079	1.03131	13033	0	14
2025.02.10	16:00:00	1.03130	1.03258	1.03037	1.03109	15770	0	14
2025.02.10	20:00:00	1.03110	1.03154	1.03044	1.03056	7463	0	14
2025.02.11	00:00:00	1.03069	1.03086	1.02975	1.03037	4789	0	14
2025.02.11	04:00:00	1.03038	1.03038	1.02915	1.03035	8004	0	14
2025.02.11	08:00:00	1.03036	1.03191	1.02992	1.03177	9525	0	14
2025.02.11	12:00:00	1.03176	1.03280	1.03121	1.03214	11616	0	14
2025.02.11	16:00:00	1.03215	1.03507	1.03159	1.03451	17745	0	14
2025.02.11	20:00:00	1.03450	1.03808	1.03413	1.03662	12070	0	14
2025.02.12	00:00:00	1.03635	1.03667	1.03555	1.03565	4861	0	14
2025.02.12	04:00:00	1.03564	1.03671	1.03530	1.03556	6971	0	14
2025.02.12	08:00:00	1.03557	1.03794	1.03543	1.03705	9880	0	14
2025.02.12	12:00:00	1.03704	1.03851	1.03641	1.03723	10322	0	14
2025.02.12	16:00:00	1.03722	1.03952	1.03159	1.03907	36955	0	14
2025.02.12	20:00:00	1.03906	1.04292	1.03840	1.03927	21094	0	14
2025.02.13	00:00:00	1.03865	1.03994	1.03796	1.03886	6124	0	14
2025.02.13	04:00:00	1.03887	1.04348	1.03863	1.04342	11105	0	14
2025.02.13	08:00:00	1.04341	1.04395	1.04096	1.04131	16656	0	14
2025.02.13	12:00:00	1.04130	1.04285	1.03851	1.03892	17030	0	14
2025.02.13	16:00:00	1.03892	1.04448	1.03743	1.04268	32165	0	14
2025.02.13	20:00:00	1.04267	1.04653	1.03724	1.04627	22798	0	14
2025.02.14	00:00:00	1.04590	1.04683	1.04552	1.04599	6475	0	14
2025.02.14	04:00:00	1.04598	1.04660	1.04533	1.04543	8741	0	14
2025.02.14	08:00:00	1.04544	1.04857	1.04464	1.04761	12868	0	14
2025.02.14	12:00:00	1.04760	1.04871	1.04565	1.04711	13236	0	14
2025.02.14	16:00:00	1.04712	1.05134	1.04705	1.04969	25415	0	14
2025.02.14	20:00:00	1.04970	1.05083	1.04923	1.04923	9956	0	14
2025.02.17	00:00:00	1.04888	1.04931	1.04840	1.04912	4118	0	20
2025.02.17	04:00:00	1.04913	1.05055	1.04886	1.04949	8329	0	14
2025.02.17	08:00:00	1.04950	1.04976	1.04705	1.04737	12127	0	14
2025.02.17	12:00:00	1.04738	1.04887	1.04679	1.04715	10730	0	14
2025.02.17	16:00:00	1.04716	1.04836	1.04664	1.04780	8257	0	14
2025.02.17	20:00:00	1.04781	1.04840	1.04773	1.04817	3229	0	14
2025.02.18	00:00:00	1.04820	1.04854	1.04718	1.04741	4972	0	14
2025.02.18	04:00:00	1.04740	1.04746	1.04548	1.04565	9944	0	14
2025.02.18	08:00:00	1.04566	1.04685	1.04516	1.04562	10824	0	14
2025.02.18	12:00:00	1.04563	1.04666	1.04523	1.04546	10498	0	14
2025.02.18	16:00:00	1.04547	1.04689	1.04410	1.04561	17041	0	14
2025.02.18	20:00:00	1.04560	1.04560	1.04345	1.04449	8557	0	14
2025.02.19	00:00:00	1.04481	1.04514	1.04394	1.04448	6171	0	14
2025.02.19	04:00:00	1.04449	1.04526	1.04397	1.04518	6987	0	14
2025.02.19	08:00:00	1.04517	1.04607	1.04381	1.04399	9176	0	14
2025.02.19	12:00:00	1.04398	1.04430	1.04182	1.04276	15079	0	14
2025.02.19	16:00:00	1.04277	1.04408	1.04035	1.04040	18625	0	14
2025.02.19	20:00:00	1.04039	1.04319	1.04002	1.04232	12318	0	14
2025.02.20	00:00:00	1.04240	1.04291	1.04161	1.04283	5284	0	14
2025.02.20	04:00:00	1.04284	1.04370	1.04178	1.04297	10925	0	14
2025.02.20	08:00:00	1.04296	1.04414	1.04230	1.04327	11457	0	14
2025.02.20	12:00:00	1.04326	1.04456	1.04280	1.04350	12523	0	14
2025.02.20	16:00:00	1.04351	1.04777	1.04342	1.04743	21638	0	14
2025.02.20	20:00:00	1.04742	1.05027	1.04706	1.05012	12490	0	14
2025.02.21	00:00:00	1.05001	1.05048	1.04883	1.04893	5574	0	14
2025.02.21	04:00:00	1.04892	1.05043	1.04835	1.04984	9299	0	14
2025.02.21	08:00:00	1.04985	1.05001	1.04673	1.04761	13015	0	14
2025.02.21	12:00:00	1.04762	1.04806	1.04588	1.04612	12499	0	14
2025.02.21	16:00:00	1.04610	1.04913	1.04487	1.04539	21831	0	14
2025.02.21	20:00:00	1.04540	1.04673	1.04503	1.04601	16049	0	14
2025.02.24	00:00:00	1.04741	1.05062	1.04704	1.05032	6428	0	17
2025.02.24	04:00:00	1.05033	1.05278	1.05015	1.05151	16405	0	14
2025.02.24	08:00:00	1.05149	1.05190	1.04690	1.04793	15953	0	14
2025.02.24	12:00:00	1.04791	1.04842	1.04596	1.04682	12727	0	14
2025.02.24	16:00:00	1.04683	1.04795	1.04521	1.04771	19990	0	14
2025.02.24	20:00:00	1.04772	1.04852	1.04653	1.04654	15857	0	14
2025.02.25	00:00:00	1.04649	1.04693	1.04588	1.04623	5842	0	14
2025.02.25	04:00:00	1.04624	1.04766	1.04598	1.04724	8804	0	14
2025.02.25	08:00:00	1.04725	1.04795	1.04556	1.04696	13838	0	14
2025.02.25	12:00:00	1.04697	1.04995	1.04647	1.04930	15832	0	14
2025.02.25	16:00:00	1.04931	1.05187	1.04912	1.04971	24025	0	14
2025.02.25	20:00:00	1.04970	1.05184	1.04833	1.05151	15126	0	14
2025.02.26	00:00:00	1.05152	1.05240	1.05098	1.05218	6158	0	14
2025.02.26	04:00:00	1.05217	1.05226	1.04961	1.04966	9517	0	14
2025.02.26	08:00:00	1.04965	1.05110	1.04866	1.05019	13862	0	14
2025.02.26	12:00:00	1.05020	1.05026	1.04743	1.04761	13740	0	14
2025.02.26	16:00:00	1.04759	1.05149	1.04759	1.05131	24361	0	14
2025.02.26	20:00:00	1.05130	1.05282	1.04802	1.04854	24476	0	14
2025.02.27	00:00:00	1.04854	1.04916	1.04757	1.04764	5480	0	14
2025.02.27	04:00:00	1.04765	1.04823	1.04585	1.04623	10928	0	14
2025.02.27	08:00:00	1.04624	1.04796	1.04609	1.04778	11609	0	14
2025.02.27	12:00:00	1.04779	1.04867	1.04726	1.04760	12137	0	14
2025.02.27	16:00:00	1.04759	1.04883	1.04028	1.04131	32736	0	14
2025.02.27	20:00:00	1.04132	1.04176	1.03996	1.04016	14347	0	14
2025.02.28	00:00:00	1.04007	1.04018	1.03883	1.04015	6776	0	14
2025.02.28	04:00:00	1.04016	1.04033	1.03799	1.03860	13494	0	14
2025.02.28	08:00:00	1.03861	1.04037	1.03821	1.04007	13211	0	14
2025.02.28	12:00:00	1.04010	1.04074	1.03918	1.04057	12170	0	14
2025.02.28	16:00:00	1.04058	1.04193	1.03927	1.04010	27282	0	14
2025.02.28	20:00:00	1.04011	1.04095	1.03593	1.03709	24087	0	14
2025.03.03	00:00:00	1.04031	1.04201	1.03992	1.04085	7556	0	21
2025.03.03	04:00:00	1.04086	1.04227	1.04067	1.04173	11507	0	14
2025.03.03	08:00:00	1.04172	1.04188	1.03879	1.04004	13011	0	14
2025.03.03	12:00:00	1.04007	1.04756	1.04007	1.04697	20004	0	14
2025.03.03	16:00:00	1.04698	1.05031	1.04589	1.04954	25607	0	14
2025.03.03	20:00:00	1.04954	1.05028	1.04661	1.04765	22102	0	14
2025.03.04	00:00:00	1.04836	1.04916	1.04757	1.04871	11240	0	14
2025.03.04	04:00:00	1.04870	1.04951	1.04707	1.04775	13825	0	14
2025.03.04	08:00:00	1.04774	1.05233	1.04706	1.05182	22071	0	14
2025.03.04	12:00:00	1.05181	1.05562	1.05019	1.05525	23107	0	14
2025.03.04	16:00:00	1.05526	1.05590	1.04960	1.05330	35172	0	14
2025.03.04	20:00:00	1.05331	1.06231	1.05300	1.06101	28044	0	14
2025.03.05	00:00:00	1.06158	1.06361	1.06076	1.06200	12944	0	14
2025.03.05	04:00:00	1.06199	1.06266	1.06008	1.06183	17812	0	14
2025.03.05	08:00:00	1.06184	1.06991	1.06182	1.06974	22660	0	14
2025.03.05	12:00:00	1.06975	1.07215	1.06758	1.06951	24506	0	14
2025.03.05	16:00:00	1.06955	1.07863	1.06855	1.07663	43742	0	14
2025.03.05	20:00:00	1.07662	1.07960	1.07618	1.07919	24243	0	14
2025.03.06	00:00:00	1.07861	1.08019	1.07847	1.07935	8080	0	14
2025.03.06	04:00:00	1.07933	1.08192	1.07836	1.08028	15088	0	14
2025.03.06	08:00:00	1.08029	1.08216	1.07914	1.08006	28264	0	14
2025.03.06	12:00:00	1.08004	1.08064	1.07797	1.07995	23186	0	14
2025.03.06	16:00:00	1.07996	1.08532	1.07899	1.08168	45216	0	14
2025.03.06	20:00:00	1.08167	1.08217	1.07650	1.07870	23734	0	14
2025.03.07	00:00:00	1.07843	1.07953	1.07741	1.07866	7864	0	14
2025.03.07	04:00:00	1.07867	1.08141	1.07803	1.08124	10915	0	14
2025.03.07	08:00:00	1.08123	1.08545	1.08071	1.08502	17555	0	14
2025.03.07	12:00:00	1.08501	1.08706	1.08406	1.08539	20235	0	14
2025.03.07	16:00:00	1.08540	1.08882	1.08348	1.08581	40939	0	14
2025.03.07	20:00:00	1.08580	1.08637	1.08250	1.08456	20995	0	14
2025.03.10	00:00:00	1.08488	1.08662	1.08474	1.08633	7423	0	14
2025.03.10	04:00:00	1.08632	1.08702	1.08297	1.08301	14544	0	14
2025.03.10	08:00:00	1.08300	1.08443	1.08044	1.08094	19711	0	14
2025.03.10	12:00:00	1.08093	1.08740	1.08082	1.08434	27471	0	14
2025.03.10	16:00:00	1.08435	1.08502	1.08202	1.08297	24857	0	14
2025.03.10	20:00:00	1.08296	1.08451	1.08169	1.08304	14893	0	14
2025.03.11	00:00:00	1.08319	1.08526	1.08311	1.08506	6907	0	21
2025.03.11	04:00:00	1.08507	1.08610	1.08427	1.08538	12742	0	14
2025.03.11	08:00:00	1.08537	1.09186	1.08350	1.09166	23359	0	14
2025.03.11	12:00:00	1.09165	1.09203	1.08806	1.09175	18978	0	14
2025.03.11	16:00:00	1.09174	1.09302	1.08943	1.09245	28918	0	14
2025.03.11	20:00:00	1.09244	1.09466	1.09095	1.09172	17683	0	14
2025.03.12	00:00:00	1.09158	1.09178	1.09047	1.09079	5366	0	14
2025.03.12	04:00:00	1.09080	1.09144	1.08953	1.08983	8688	0	14
2025.03.12	08:00:00	1.08984	1.09209	1.08868	1.09208	18744	0	14
2025.03.12	12:00:00	1.09209	1.09313	1.08756	1.08774	25023	0	14
2025.03.12	16:00:00	1.08775	1.09274	1.08751	1.09051	28233	0	14
2025.03.12	20:00:00	1.09050	1.09135	1.08790	1.08864	12712	0	14
2025.03.13	00:00:00	1.08860	1.08909	1.08817	1.08905	3345	0	21
2025.03.13	04:00:00	1.08906	1.08966	1.08811	1.08928	7350	0	14
2025.03.13	08:00:00	1.08929	1.08929	1.08586	1.08726	17818	0	14
2025.03.13	12:00:00	1.08724	1.08848	1.08255	1.08342	23886	0	14
2025.03.13	16:00:00	1.08343	1.08776	1.08219	1.08720	27424	0	14
2025.03.13	20:00:00	1.08719	1.08729	1.08457	1.08540	12789	0	14
2025.03.14	00:00:00	1.08474	1.08576	1.08465	1.08481	4340	0	14
2025.03.14	04:00:00	1.08482	1.08483	1.08337	1.08403	8577	0	14
2025.03.14	08:00:00	1.08404	1.08562	1.08301	1.08533	15498	0	14
2025.03.14	12:00:00	1.08534	1.09120	1.08464	1.08940	26077	0	14
2025.03.14	16:00:00	1.08941	1.08974	1.08648	1.08825	23737	0	14
2025.03.14	20:00:00	1.08823	1.08874	1.08728	1.08812	8868	0	14
2025.03.17	00:00:00	1.08808	1.08842	1.08746	1.08785	2949	0	14
2025.03.17	04:00:00	1.08786	1.08933	1.08733	1.08815	7085	0	14
2025.03.17	08:00:00	1.08816	1.08863	1.08680	1.08831	13136	0	14
2025.03.17	12:00:00	1.08830	1.09112	1.08765	1.09012	16438	0	14
2025.03.17	16:00:00	1.09013	1.09290	1.08965	1.09206	17900	0	14
2025.03.17	20:00:00	1.09207	1.09272	1.09110	1.09217	7896	0	14
2025.03.18	00:00:00	1.09187	1.09225	1.09140	1.09151	3633	0	14
2025.03.18	04:00:00	1.09150	1.09182	1.09057	1.09103	5544	0	14
2025.03.18	08:00:00	1.09104	1.09541	1.09030	1.09508	11675	0	14
2025.03.18	12:00:00	1.09510	1.09526	1.08919	1.09109	16697	0	14
2025.03.18	16:00:00	1.09110	1.09393	1.08961	1.09380	21589	0	14
2025.03.18	20:00:00	1.09379	1.09512	1.09379	1.09444	10131	0	14
2025.03.19	00:00:00	1.09449	1.09460	1.09310	1.09337	4054	0	15
2025.03.19	04:00:00	1.09338	1.09444	1.09275	1.09293	4708	0	14
2025.03.19	08:00:00	1.09292	1.09357	1.08725	1.09066	15189	0	14
2025.03.19	12:00:00	1.09067	1.09171	1.08907	1.09006	14003	0	14
2025.03.19	16:00:00	1.09007	1.09032	1.08747	1.08845	15543	0	14
2025.03.19	20:00:00	1.08844	1.09127	1.08598	1.09035	23016	0	14
2025.03.20	00:00:00	1.09013	1.09156	1.09013	1.09114	5104	0	14
2025.03.20	04:00:00	1.09113	1.09167	1.08998	1.09027	7661	0	14
2025.03.20	08:00:00	1.09026	1.09027	1.08624	1.08641	12478	0	14
2025.03.20	12:00:00	1.08640	1.08679	1.08303	1.08332	19499	0	14
2025.03.20	16:00:00	1.08331	1.08517	1.08141	1.08481	19786	0	14
2025.03.20	20:00:00	1.08482	1.08585	1.08385	1.08523	7484	0	14
2025.03.21	00:00:00	1.08519	1.08578	1.08498	1.08522	4089	0	14
2025.03.21	04:00:00	1.08521	1.08547	1.08269	1.08296	8562	0	14
2025.03.21	08:00:00	1.08295	1.08449	1.08194	1.08354	12168	0	14
2025.03.21	12:00:00	1.08355	1.08607	1.08242	1.08315	14186	0	14
2025.03.21	16:00:00	1.08314	1.08354	1.07965	1.08177	21436	0	14
2025.03.21	20:00:00	1.08175	1.08263	1.08046	1.08124	9734	0	14
2025.03.24	00:00:00	1.08190	1.08390	1.08180	1.08362	3485	0	14
2025.03.24	04:00:00	1.08363	1.08365	1.08164	1.08223	8871	0	14
2025.03.24	08:00:00	1.08222	1.08576	1.08177	1.08418	15567	0	14
2025.03.24	12:00:00	1.08419	1.08542	1.08210	1.08291	13862	0	14
2025.03.24	16:00:00	1.08290	1.08301	1.07810	1.07911	21563	0	14
2025.03.24	20:00:00	1.07910	1.08126	1.07835	1.08003	9894	0	14
2025.03.25	00:00:00	1.07955	1.08027	1.07940	1.07993	3415	0	14
2025.03.25	04:00:00	1.07992	1.08083	1.07936	1.08028	8120	0	14
2025.03.25	08:00:00	1.08027	1.08065	1.07762	1.07898	12700	0	14
2025.03.25	12:00:00	1.07899	1.08295	1.07869	1.08245	17207	0	14
2025.03.25	16:00:00	1.08246	1.08271	1.07966	1.08059	20272	0	14
2025.03.25	20:00:00	1.08060	1.08163	1.07893	1.07897	9818	0	14
2025.03.26	00:00:00	1.07912	1.07929	1.07826	1.07834	3802	0	14
2025.03.26	04:00:00	1.07833	1.07965	1.07770	1.07835	6995	0	14
2025.03.26	08:00:00	1.07834	1.07991	1.07772	1.07987	13500	0	14
2025.03.26	12:00:00	1.07985	1.08021	1.07813	1.07837	14298	0	14
2025.03.26	16:00:00	1.07838	1.07948	1.07669	1.07870	21143	0	14
2025.03.26	20:00:00	1.07871	1.07888	1.07434	1.07508	13588	0	14
2025.03.27	00:00:00	1.07537	1.07566	1.07321	1.07545	7463	0	21
2025.03.27	04:00:00	1.07546	1.07863	1.07543	1.07798	6614	0	14
2025.03.27	08:00:00	1.07796	1.07819	1.07536	1.07753	17214	0	14
2025.03.27	12:00:00	1.07751	1.07990	1.07605	1.07864	16648	0	14
2025.03.27	16:00:00	1.07865	1.08205	1.07758	1.07982	23020	0	14
2025.03.27	20:00:00	1.07985	1.08081	1.07876	1.08009	8392	0	14
2025.03.28	00:00:00	1.07980	1.08005	1.07873	1.07939	3757	0	14
2025.03.28	04:00:00	1.07938	1.07979	1.07837	1.07879	6677	0	14
2025.03.28	08:00:00	1.07880	1.07992	1.07746	1.07776	11740	0	14
2025.03.28	12:00:00	1.07777	1.07914	1.07640	1.07884	15012	0	14
2025.03.28	16:00:00	1.07883	1.08440	1.07843	1.08211	25453	0	14
2025.03.28	20:00:00	1.08212	1.08355	1.08114	1.08296	11118	0	14
2025.03.31	00:00:00	1.08202	1.08406	1.08100	1.08406	6194	0	14
2025.03.31	04:00:00	1.08405	1.08450	1.08284	1.08336	8875	0	14
2025.03.31	08:00:00	1.08335	1.08487	1.08111	1.08267	21488	0	14
2025.03.31	12:00:00	1.08266	1.08299	1.08004	1.08031	15873	0	14
2025.03.31	16:00:00	1.08030	1.08207	1.07835	1.08111	23558	0	14
2025.03.31	20:00:00	1.08110	1.08192	1.08064	1.08162	9742	0	14
2025.04.01	00:00:00	1.08176	1.08256	1.08132	1.08242	4291	0	14
2025.04.01	04:00:00	1.08241	1.08294	1.08159	1.08245	7739	0	14
2025.04.01	08:00:00	1.08246	1.08248	1.07983	1.08172	15925	0	14
2025.04.01	12:00:00	1.08171	1.08286	1.07776	1.07866	19760	0	14
2025.04.01	16:00:00	1.07867	1.08119	1.07787	1.07991	24257	0	14
2025.04.01	20:00:00	1.07992	1.08040	1.07846	1.07942	9540	0	14
2025.04.02	00:00:00	1.07887	1.08072	1.07875	1.07894	5774	0	14
2025.04.02	04:00:00	1.07895	1.08012	1.07861	1.07920	5919	0	14
2025.04.02	08:00:00	1.07921	1.08012	1.07796	1.07969	12677	0	14
2025.04.02	12:00:00	1.07968	1.08189	1.07854	1.08186	15056	0	14
2025.04.02	16:00:00	1.08185	1.08723	1.08142	1.08515	22797	0	14
2025.04.02	20:00:00	1.08516	1.09238	1.08101	1.08418	22684	0	14
2025.04.03	00:00:00	1.08462	1.09098	1.08040	1.08898	27453	0	21
2025.04.03	04:00:00	1.08899	1.09240	1.08857	1.09063	21305	0	14
2025.04.03	08:00:00	1.09062	1.10201	1.09059	1.10086	33506	0	14
2025.04.03	12:00:00	1.10087	1.11460	1.10032	1.10812	41120	0	14
2025.04.03	16:00:00	1.10813	1.11345	1.10323	1.10381	43521	0	14
2025.04.03	20:00:00	1.10381	1.10521	1.10153	1.10519	18182	0	14
2025.04.04	00:00:00	1.10490	1.10706	1.10357	1.10596	12266	0	14
2025.04.04	04:00:00	1.10595	1.10980	1.10562	1.10868	19346	0	14
2025.04.04	08:00:00	1.10867	1.11070	1.09746	1.09957	33599	0	14
2025.04.04	12:00:00	1.09958	1.10885	1.09639	1.10191	59624	0	14
2025.04.04	16:00:00	1.10193	1.10475	1.09595	1.09707	65882	0	14
2025.04.04	20:00:00	1.09708	1.09763	1.09239	1.09617	37169	0	14
2025.04.07	00:00:00	1.09814	1.10002	1.09447	1.09660	21766	0	21
2025.04.07	04:00:00	1.09659	1.09869	1.09193	1.09843	31866	0	14
2025.04.07	08:00:00	1.09844	1.10495	1.09672	1.09908	56326	0	14
2025.04.07	12:00:00	1.09907	1.09958	1.09347	1.09731	50455	0	14
2025.04.07	16:00:00	1.09733	1.09820	1.09005	1.09315	63254	0	14
2025.04.07	20:00:00	1.09316	1.09519	1.09012	1.09048	27297	0	14
2025.04.08	00:00:00	1.09053	1.09492	1.09006	1.09390	12237	0	21
2025.04.08	04:00:00	1.09389	1.09797	1.09371	1.09754	22279	0	14
2025.04.08	08:00:00	1.09753	1.09913	1.09209	1.09360	36602	0	14
2025.04.08	12:00:00	1.09359	1.09680	1.09106	1.09478	35841	0	14
2025.04.08	16:00:00	1.09477	1.09551	1.08880	1.09290	44962	0	14
2025.04.08	20:00:00	1.09289	1.09773	1.09256	1.09537	31425	0	14
2025.04.09	00:00:00	1.09493	1.10158	1.09484	1.10139	17860	0	21
2025.04.09	04:00:00	1.10140	1.10684	1.10090	1.10680	36169	0	14
2025.04.09	08:00:00	1.10679	1.10891	1.09973	1.10268	54090	0	14
2025.04.09	12:00:00	1.10267	1.10945	1.10087	1.10749	48692	0	14
2025.04.09	16:00:00	1.10750	1.10812	1.10129	1.10195	41662	0	14
2025.04.09	20:00:00	1.10196	1.10629	1.09127	1.09488	56489	0	14
2025.04.10	00:00:00	1.09484	1.09856	1.09422	1.09854	18131	0	14
2025.04.10	04:00:00	1.09855	1.09887	1.09607	1.09821	21627	0	14
2025.04.10	08:00:00	1.09823	1.10472	1.09621	1.10368	38949	0	14
2025.04.10	12:00:00	1.10369	1.11312	1.10329	1.10967	38917	0	14
2025.04.10	16:00:00	1.10971	1.12284	1.10903	1.11963	53566	0	14
2025.04.10	20:00:00	1.11962	1.12408	1.11581	1.12010	35886	0	14
2025.04.11	00:00:00	1.11980	1.13841	1.11888	1.13093	30482	0	15
2025.04.11	04:00:00	1.13092	1.13539	1.12753	1.13219	38747	0	14
2025.04.11	08:00:00	1.13220	1.14732	1.12459	1.14267	53624	0	14
2025.04.11	12:00:00	1.14266	1.14266	1.13197	1.13949	52834	0	14
2025.04.11	16:00:00	1.13948	1.14116	1.12759	1.13053	55860	0	14
2025.04.11	20:00:00	1.13051	1.13531	1.12819	1.13506	25271	0	14
2025.04.14	00:00:00	1.13334	1.13697	1.13233	1.13644	13651	0	14
2025.04.14	04:00:00	1.13645	1.14079	1.13573	1.13670	26806	0	14
2025.04.14	08:00:00	1.13671	1.14240	1.13524	1.13871	35810	0	14
2025.04.14	12:00:00	1.13870	1.14073	1.13339	1.13383	29707	0	14
2025.04.14	16:00:00	1.13383	1.13811	1.12952	1.13302	37861	0	14
2025.04.14	20:00:00	1.13300	1.13691	1.13278	1.13498	17910	0	14
2025.04.15	00:00:00	1.13446	1.13604	1.13163	1.13278	10540	0	17
2025.04.15	04:00:00	1.13279	1.13627	1.13150	1.13562	15906	0	14
2025.04.15	08:00:00	1.13563	1.13783	1.13201	1.13462	28372	0	14
2025.04.15	12:00:00	1.13461	1.13555	1.13083	1.13122	30310	0	14
2025.04.15	16:00:00	1.13120	1.13289	1.12635	1.12738	39053	0	14
2025.04.15	20:00:00	1.12739	1.12891	1.12656	1.12818	14140	0	14
2025.04.16	00:00:00	1.12808	1.13208	1.12790	1.13161	12558	0	21
2025.04.16	04:00:00	1.13160	1.13473	1.13154	1.13457	18518	0	14
2025.04.16	08:00:00	1.13456	1.13917	1.13376	1.13690	32352	0	14
2025.04.16	12:00:00	1.13689	1.13772	1.13401	1.13509	34849	0	14
2025.04.16	16:00:00	1.13508	1.13865	1.13491	1.13744	33008	0	14
2025.04.16	20:00:00	1.13745	1.14121	1.13586	1.13964	23904	0	14
2025.04.17	00:00:00	1.13988	1.14083	1.13641	1.13671	11497	0	14
2025.04.17	04:00:00	1.13672	1.13813	1.13545	1.13616	16690	0	14
2025.04.17	08:00:00	1.13618	1.13879	1.13428	1.13779	23594	0	14
2025.04.17	12:00:00	1.13777	1.13802	1.13348	1.13560	28819	0	14
2025.04.17	16:00:00	1.13561	1.13852	1.13381	1.13500	35544	0	14
